"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","SEXISTAT1","Sesso","ISO","Nazionalità","TIPOVIOLENZA","Caratteristiche della violenza","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITE","Centro","USERS","utenti del 1522","T","totale","WORLD","Mondo","SEXVIOL","violenza sessuale","2022","2022",193,,
"ITE","Centro","USERS","utenti del 1522","T","totale","WORLD","Mondo","PHYVIOL","violenza psicologica","2022","2022",899,,
"ITE","Centro","USERS","utenti del 1522","T","totale","WORLD","Mondo","ECON_VIOL","violenza economica","2022","2022",38,,
"ITE","Centro","USERS","utenti del 1522","T","totale","WORLD","Mondo","ALL","tutte le voci","2022","2022",5886,,
"ITE","Centro","USERS","utenti del 1522","T","totale","WORLD","Mondo","THREATS","minacce","2022","2022",160,,
"ITE","Centro","USERS","utenti del 1522","T","totale","WORLD","Mondo","HARASS_WORK","mobbing","2022","2022",9,,
"ITE","Centro","USERS","utenti del 1522","T","totale","WORLD","Mondo","NRP","non risponde","2022","2022",27,,
"ITE","Centro","USERS","utenti del 1522","T","totale","WORLD","Mondo","UNAV","non disponibile","2022","2022",3323,,
"ITE1","Toscana","USERS","utenti del 1522","M","maschi","WORLD","Mondo","PHY","violenza fisica ","2022","2022",18,,
"ITE1","Toscana","USERS","utenti del 1522","M","maschi","WORLD","Mondo","SEXVIOL","violenza sessuale","2022","2022",9,,
"ITE1","Toscana","USERS","utenti del 1522","M","maschi","WORLD","Mondo","PHYVIOL","violenza psicologica","2022","2022",9,,
"ITE1","Toscana","USERS","utenti del 1522","M","maschi","WORLD","Mondo","ECON_VIOL","violenza economica","2022","2022",1,,
"ITE1","Toscana","USERS","utenti del 1522","M","maschi","WORLD","Mondo","ALL","tutte le voci","2022","2022",154,,
"ITE1","Toscana","USERS","utenti del 1522","M","maschi","WORLD","Mondo","THREATS","minacce","2022","2022",5,,
"ITE1","Toscana","USERS","utenti del 1522","M","maschi","WORLD","Mondo","NRP","non risponde","2022","2022",1,,
"ITE1","Toscana","USERS","utenti del 1522","M","maschi","WORLD","Mondo","UNAV","non disponibile","2022","2022",111,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","WORLD","Mondo","PHY","violenza fisica ","2022","2022",279,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","WORLD","Mondo","SEXVIOL","violenza sessuale","2022","2022",44,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","WORLD","Mondo","PHYVIOL","violenza psicologica","2022","2022",200,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","WORLD","Mondo","ECON_VIOL","violenza economica","2022","2022",7,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","WORLD","Mondo","ALL","tutte le voci","2022","2022",1303,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","WORLD","Mondo","THREATS","minacce","2022","2022",38,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","WORLD","Mondo","HARASS_WORK","mobbing","2022","2022",1,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","WORLD","Mondo","NRP","non risponde","2022","2022",10,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","WORLD","Mondo","UNAV","non disponibile","2022","2022",724,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","WORLD","Mondo","PHY","violenza fisica ","2022","2022",297,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","WORLD","Mondo","SEXVIOL","violenza sessuale","2022","2022",53,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","WORLD","Mondo","PHYVIOL","violenza psicologica","2022","2022",209,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","WORLD","Mondo","ECON_VIOL","violenza economica","2022","2022",8,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","WORLD","Mondo","ALL","tutte le voci","2022","2022",1457,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","WORLD","Mondo","THREATS","minacce","2022","2022",43,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","WORLD","Mondo","HARASS_WORK","mobbing","2022","2022",1,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","WORLD","Mondo","NRP","non risponde","2022","2022",11,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","WORLD","Mondo","UNAV","non disponibile","2022","2022",835,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","WORLD","Mondo","PHY","violenza fisica ","2022","2022",2,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","WORLD","Mondo","SEXVIOL","violenza sessuale","2022","2022",2,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","WORLD","Mondo","ALL","tutte le voci","2022","2022",24,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","WORLD","Mondo","THREATS","minacce","2022","2022",1,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","WORLD","Mondo","UNAV","non disponibile","2022","2022",19,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","WORLD","Mondo","PHY","violenza fisica ","2022","2022",73,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","WORLD","Mondo","SEXVIOL","violenza sessuale","2022","2022",10,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","WORLD","Mondo","PHYVIOL","violenza psicologica","2022","2022",53,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","WORLD","Mondo","ECON_VIOL","violenza economica","2022","2022",2,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","WORLD","Mondo","ALL","tutte le voci","2022","2022",311,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","WORLD","Mondo","THREATS","minacce","2022","2022",8,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","WORLD","Mondo","UNAV","non disponibile","2022","2022",165,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","WORLD","Mondo","PHY","violenza fisica ","2022","2022",75,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","WORLD","Mondo","SEXVIOL","violenza sessuale","2022","2022",12,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","WORLD","Mondo","PHYVIOL","violenza psicologica","2022","2022",53,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","WORLD","Mondo","ECON_VIOL","violenza economica","2022","2022",2,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","WORLD","Mondo","ALL","tutte le voci","2022","2022",335,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","WORLD","Mondo","THREATS","minacce","2022","2022",9,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","WORLD","Mondo","UNAV","non disponibile","2022","2022",184,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","WORLD","Mondo","PHY","violenza fisica ","2022","2022",4,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","WORLD","Mondo","SEXVIOL","violenza sessuale","2022","2022",1,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","WORLD","Mondo","PHYVIOL","violenza psicologica","2022","2022",6,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","WORLD","Mondo","ALL","tutte le voci","2022","2022",65,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","WORLD","Mondo","THREATS","minacce","2022","2022",1,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","WORLD","Mondo","NRP","non risponde","2022","2022",1,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","WORLD","Mondo","UNAV","non disponibile","2022","2022",52,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","WORLD","Mondo","PHY","violenza fisica ","2022","2022",119,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","WORLD","Mondo","SEXVIOL","violenza sessuale","2022","2022",21,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","WORLD","Mondo","PHYVIOL","violenza psicologica","2022","2022",83,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","WORLD","Mondo","ECON_VIOL","violenza economica","2022","2022",4,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","WORLD","Mondo","ALL","tutte le voci","2022","2022",507,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","WORLD","Mondo","THREATS","minacce","2022","2022",13,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","WORLD","Mondo","HARASS_WORK","mobbing","2022","2022",1,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","WORLD","Mondo","NRP","non risponde","2022","2022",1,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","WORLD","Mondo","UNAV","non disponibile","2022","2022",265,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","WORLD","Mondo","PHY","violenza fisica ","2022","2022",123,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","WORLD","Mondo","SEXVIOL","violenza sessuale","2022","2022",22,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","WORLD","Mondo","PHYVIOL","violenza psicologica","2022","2022",89,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","WORLD","Mondo","ECON_VIOL","violenza economica","2022","2022",4,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","WORLD","Mondo","ALL","tutte le voci","2022","2022",572,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","WORLD","Mondo","THREATS","minacce","2022","2022",14,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","WORLD","Mondo","HARASS_WORK","mobbing","2022","2022",1,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","WORLD","Mondo","NRP","non risponde","2022","2022",2,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","WORLD","Mondo","UNAV","non disponibile","2022","2022",317,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","WORLD","Mondo","PHY","violenza fisica ","2022","2022",42,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","WORLD","Mondo","SEXVIOL","violenza sessuale","2022","2022",12,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","WORLD","Mondo","PHYVIOL","violenza psicologica","2022","2022",22,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","WORLD","Mondo","ECON_VIOL","violenza economica","2022","2022",1,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","WORLD","Mondo","ALL","tutte le voci","2022","2022",357,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","WORLD","Mondo","THREATS","minacce","2022","2022",4,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","WORLD","Mondo","UNAV","non disponibile","2022","2022",276,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","PHY","violenza fisica ","2022","2022",700,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","SEXVIOL","violenza sessuale","2022","2022",94,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","PHYVIOL","violenza psicologica","2022","2022",526,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","ECON_VIOL","violenza economica","2022","2022",23,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","ALL","tutte le voci","2022","2022",3165,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","THREATS","minacce","2022","2022",90,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","HARASS_WORK","mobbing","2022","2022",7,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","NRP","non risponde","2022","2022",14,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","UNAV","non disponibile","2022","2022",1711,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","PHY","violenza fisica ","2022","2022",742,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","SEXVIOL","violenza sessuale","2022","2022",106,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","PHYVIOL","violenza psicologica","2022","2022",548,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","ECON_VIOL","violenza economica","2022","2022",24,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","ALL","tutte le voci","2022","2022",3522,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","THREATS","minacce","2022","2022",94,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","HARASS_WORK","mobbing","2022","2022",7,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","NRP","non risponde","2022","2022",14,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","UNAV","non disponibile","2022","2022",1987,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WORLD","Mondo","PHY","violenza fisica ","2022","2022",48,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WORLD","Mondo","SEXVIOL","violenza sessuale","2022","2022",10,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WORLD","Mondo","PHYVIOL","violenza psicologica","2022","2022",19,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WORLD","Mondo","ALL","tutte le voci","2022","2022",568,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WORLD","Mondo","THREATS","minacce","2022","2022",8,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WORLD","Mondo","NRP","non risponde","2022","2022",1,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WORLD","Mondo","UNAV","non disponibile","2022","2022",482,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WORLD","Mondo","PHY","violenza fisica ","2022","2022",1004,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WORLD","Mondo","SEXVIOL","violenza sessuale","2022","2022",116,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WORLD","Mondo","PHYVIOL","violenza psicologica","2022","2022",771,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WORLD","Mondo","ECON_VIOL","violenza economica","2022","2022",19,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WORLD","Mondo","ALL","tutte le voci","2022","2022",4796,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WORLD","Mondo","THREATS","minacce","2022","2022",122,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WORLD","Mondo","HARASS_WORK","mobbing","2022","2022",7,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WORLD","Mondo","NRP","non risponde","2022","2022",30,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WORLD","Mondo","UNAV","non disponibile","2022","2022",2727,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WORLD","Mondo","PHY","violenza fisica ","2022","2022",1052,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WORLD","Mondo","SEXVIOL","violenza sessuale","2022","2022",126,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WORLD","Mondo","PHYVIOL","violenza psicologica","2022","2022",790,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WORLD","Mondo","ECON_VIOL","violenza economica","2022","2022",19,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WORLD","Mondo","ALL","tutte le voci","2022","2022",5364,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WORLD","Mondo","THREATS","minacce","2022","2022",130,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WORLD","Mondo","HARASS_WORK","mobbing","2022","2022",7,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WORLD","Mondo","NRP","non risponde","2022","2022",31,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WORLD","Mondo","UNAV","non disponibile","2022","2022",3209,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","WORLD","Mondo","PHY","violenza fisica ","2022","2022",7,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","WORLD","Mondo","ALL","tutte le voci","2022","2022",51,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","WORLD","Mondo","THREATS","minacce","2022","2022",2,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","WORLD","Mondo","UNAV","non disponibile","2022","2022",42,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","WORLD","Mondo","PHY","violenza fisica ","2022","2022",102,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","WORLD","Mondo","SEXVIOL","violenza sessuale","2022","2022",13,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","WORLD","Mondo","PHYVIOL","violenza psicologica","2022","2022",90,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","WORLD","Mondo","ECON_VIOL","violenza economica","2022","2022",4,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","WORLD","Mondo","ALL","tutte le voci","2022","2022",476,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","WORLD","Mondo","THREATS","minacce","2022","2022",8,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","WORLD","Mondo","NRP","non risponde","2022","2022",7,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","WORLD","Mondo","UNAV","non disponibile","2022","2022",252,,
"ITF1","Abruzzo","USERS","utenti del 1522","T","totale","WORLD","Mondo","PHY","violenza fisica ","2022","2022",109,,
"ITF1","Abruzzo","USERS","utenti del 1522","T","totale","WORLD","Mondo","SEXVIOL","violenza sessuale","2022","2022",13,,
"ITF1","Abruzzo","USERS","utenti del 1522","T","totale","WORLD","Mondo","PHYVIOL","violenza psicologica","2022","2022",90,,
"ITF1","Abruzzo","USERS","utenti del 1522","T","totale","WORLD","Mondo","ECON_VIOL","violenza economica","2022","2022",4,,
"ITF1","Abruzzo","USERS","utenti del 1522","T","totale","WORLD","Mondo","ALL","tutte le voci","2022","2022",527,,
"ITF1","Abruzzo","USERS","utenti del 1522","T","totale","WORLD","Mondo","THREATS","minacce","2022","2022",10,,
"ITF1","Abruzzo","USERS","utenti del 1522","T","totale","WORLD","Mondo","NRP","non risponde","2022","2022",7,,
"ITF1","Abruzzo","USERS","utenti del 1522","T","totale","WORLD","Mondo","UNAV","non disponibile","2022","2022",294,,
"ITF2","Molise","USERS","utenti del 1522","M","maschi","WORLD","Mondo","PHY","violenza fisica ","2022","2022",1,,
"ITF2","Molise","USERS","utenti del 1522","M","maschi","WORLD","Mondo","SEXVIOL","violenza sessuale","2022","2022",1,,
"ITF2","Molise","USERS","utenti del 1522","M","maschi","WORLD","Mondo","PHYVIOL","violenza psicologica","2022","2022",1,,
"ITF2","Molise","USERS","utenti del 1522","M","maschi","WORLD","Mondo","ALL","tutte le voci","2022","2022",13,,
"ITF2","Molise","USERS","utenti del 1522","M","maschi","WORLD","Mondo","UNAV","non disponibile","2022","2022",10,,
"ITF2","Molise","USERS","utenti del 1522","F","femmine","WORLD","Mondo","PHY","violenza fisica ","2022","2022",15,,
"ITF2","Molise","USERS","utenti del 1522","F","femmine","WORLD","Mondo","SEXVIOL","violenza sessuale","2022","2022",3,,
"ITF2","Molise","USERS","utenti del 1522","F","femmine","WORLD","Mondo","PHYVIOL","violenza psicologica","2022","2022",11,,
"ITF2","Molise","USERS","utenti del 1522","F","femmine","WORLD","Mondo","ECON_VIOL","violenza economica","2022","2022",1,,
"ITF2","Molise","USERS","utenti del 1522","F","femmine","WORLD","Mondo","ALL","tutte le voci","2022","2022",90,,
"ITF2","Molise","USERS","utenti del 1522","F","femmine","WORLD","Mondo","THREATS","minacce","2022","2022",1,,
"ITF2","Molise","USERS","utenti del 1522","F","femmine","WORLD","Mondo","NRP","non risponde","2022","2022",1,,
"ITF2","Molise","USERS","utenti del 1522","F","femmine","WORLD","Mondo","UNAV","non disponibile","2022","2022",58,,
"ITF2","Molise","USERS","utenti del 1522","T","totale","WORLD","Mondo","PHY","violenza fisica ","2022","2022",16,,
"ITF2","Molise","USERS","utenti del 1522","T","totale","WORLD","Mondo","SEXVIOL","violenza sessuale","2022","2022",4,,
"ITF2","Molise","USERS","utenti del 1522","T","totale","WORLD","Mondo","PHYVIOL","violenza psicologica","2022","2022",12,,
"ITF2","Molise","USERS","utenti del 1522","T","totale","WORLD","Mondo","ECON_VIOL","violenza economica","2022","2022",1,,
"ITF2","Molise","USERS","utenti del 1522","T","totale","WORLD","Mondo","ALL","tutte le voci","2022","2022",103,,
"ITF2","Molise","USERS","utenti del 1522","T","totale","WORLD","Mondo","THREATS","minacce","2022","2022",1,,
"ITF2","Molise","USERS","utenti del 1522","T","totale","WORLD","Mondo","NRP","non risponde","2022","2022",1,,
"ITF2","Molise","USERS","utenti del 1522","T","totale","WORLD","Mondo","UNAV","non disponibile","2022","2022",68,,
"ITF3","Campania","USERS","utenti del 1522","M","maschi","WORLD","Mondo","PHY","violenza fisica ","2022","2022",23,,
"ITF3","Campania","USERS","utenti del 1522","M","maschi","WORLD","Mondo","SEXVIOL","violenza sessuale","2022","2022",6,,
"ITF3","Campania","USERS","utenti del 1522","M","maschi","WORLD","Mondo","PHYVIOL","violenza psicologica","2022","2022",12,,
"ITF3","Campania","USERS","utenti del 1522","M","maschi","WORLD","Mondo","ALL","tutte le voci","2022","2022",248,,
"ITF3","Campania","USERS","utenti del 1522","M","maschi","WORLD","Mondo","UNAV","non disponibile","2022","2022",207,,
"ITF3","Campania","USERS","utenti del 1522","F","femmine","WORLD","Mondo","PHY","violenza fisica ","2022","2022",479,,
"ITF3","Campania","USERS","utenti del 1522","F","femmine","WORLD","Mondo","SEXVIOL","violenza sessuale","2022","2022",43,,
"ITF3","Campania","USERS","utenti del 1522","F","femmine","WORLD","Mondo","PHYVIOL","violenza psicologica","2022","2022",318,,
"ITF3","Campania","USERS","utenti del 1522","F","femmine","WORLD","Mondo","ECON_VIOL","violenza economica","2022","2022",6,,
"ITF3","Campania","USERS","utenti del 1522","F","femmine","WORLD","Mondo","ALL","tutte le voci","2022","2022",2126,,
"ITF3","Campania","USERS","utenti del 1522","F","femmine","WORLD","Mondo","THREATS","minacce","2022","2022",48,,
"ITF3","Campania","USERS","utenti del 1522","F","femmine","WORLD","Mondo","HARASS_WORK","mobbing","2022","2022",4,,
"ITF3","Campania","USERS","utenti del 1522","F","femmine","WORLD","Mondo","NRP","non risponde","2022","2022",5,,
"ITF3","Campania","USERS","utenti del 1522","F","femmine","WORLD","Mondo","UNAV","non disponibile","2022","2022",1223,,
"ITF3","Campania","USERS","utenti del 1522","T","totale","WORLD","Mondo","PHY","violenza fisica ","2022","2022",502,,
"ITF3","Campania","USERS","utenti del 1522","T","totale","WORLD","Mondo","SEXVIOL","violenza sessuale","2022","2022",49,,
"ITF3","Campania","USERS","utenti del 1522","T","totale","WORLD","Mondo","PHYVIOL","violenza psicologica","2022","2022",330,,
"ITF3","Campania","USERS","utenti del 1522","T","totale","WORLD","Mondo","ECON_VIOL","violenza economica","2022","2022",6,,
"ITF3","Campania","USERS","utenti del 1522","T","totale","WORLD","Mondo","ALL","tutte le voci","2022","2022",2374,,
"ITF3","Campania","USERS","utenti del 1522","T","totale","WORLD","Mondo","THREATS","minacce","2022","2022",48,,
"ITF3","Campania","USERS","utenti del 1522","T","totale","WORLD","Mondo","HARASS_WORK","mobbing","2022","2022",4,,
"ITF3","Campania","USERS","utenti del 1522","T","totale","WORLD","Mondo","NRP","non risponde","2022","2022",5,,
"ITF3","Campania","USERS","utenti del 1522","T","totale","WORLD","Mondo","UNAV","non disponibile","2022","2022",1430,,
"ITF4","Puglia","USERS","utenti del 1522","M","maschi","WORLD","Mondo","PHY","violenza fisica ","2022","2022",11,,
"ITF4","Puglia","USERS","utenti del 1522","M","maschi","WORLD","Mondo","SEXVIOL","violenza sessuale","2022","2022",2,,
"ITF4","Puglia","USERS","utenti del 1522","M","maschi","WORLD","Mondo","PHYVIOL","violenza psicologica","2022","2022",5,,
"ITF4","Puglia","USERS","utenti del 1522","M","maschi","WORLD","Mondo","ALL","tutte le voci","2022","2022",182,,
"ITF4","Puglia","USERS","utenti del 1522","M","maschi","WORLD","Mondo","THREATS","minacce","2022","2022",4,,
"ITF4","Puglia","USERS","utenti del 1522","M","maschi","WORLD","Mondo","UNAV","non disponibile","2022","2022",160,,
"ITF4","Puglia","USERS","utenti del 1522","F","femmine","WORLD","Mondo","PHY","violenza fisica ","2022","2022",264,,
"ITF4","Puglia","USERS","utenti del 1522","F","femmine","WORLD","Mondo","SEXVIOL","violenza sessuale","2022","2022",37,,
"ITF4","Puglia","USERS","utenti del 1522","F","femmine","WORLD","Mondo","PHYVIOL","violenza psicologica","2022","2022",236,,
"ITF4","Puglia","USERS","utenti del 1522","F","femmine","WORLD","Mondo","ECON_VIOL","violenza economica","2022","2022",2,,
"ITF4","Puglia","USERS","utenti del 1522","F","femmine","WORLD","Mondo","ALL","tutte le voci","2022","2022",1316,,
"ITF4","Puglia","USERS","utenti del 1522","F","femmine","WORLD","Mondo","THREATS","minacce","2022","2022",46,,
"ITF4","Puglia","USERS","utenti del 1522","F","femmine","WORLD","Mondo","HARASS_WORK","mobbing","2022","2022",3,,
"ITF4","Puglia","USERS","utenti del 1522","F","femmine","WORLD","Mondo","NRP","non risponde","2022","2022",12,,
"ITF4","Puglia","USERS","utenti del 1522","F","femmine","WORLD","Mondo","UNAV","non disponibile","2022","2022",716,,
"ITF4","Puglia","USERS","utenti del 1522","T","totale","WORLD","Mondo","PHY","violenza fisica ","2022","2022",275,,
"ITF4","Puglia","USERS","utenti del 1522","T","totale","WORLD","Mondo","SEXVIOL","violenza sessuale","2022","2022",39,,
"ITF4","Puglia","USERS","utenti del 1522","T","totale","WORLD","Mondo","PHYVIOL","violenza psicologica","2022","2022",241,,
"ITF4","Puglia","USERS","utenti del 1522","T","totale","WORLD","Mondo","ECON_VIOL","violenza economica","2022","2022",2,,
"ITF4","Puglia","USERS","utenti del 1522","T","totale","WORLD","Mondo","ALL","tutte le voci","2022","2022",1498,,
"ITF4","Puglia","USERS","utenti del 1522","T","totale","WORLD","Mondo","THREATS","minacce","2022","2022",50,,
"ITF4","Puglia","USERS","utenti del 1522","T","totale","WORLD","Mondo","HARASS_WORK","mobbing","2022","2022",3,,
"ITF4","Puglia","USERS","utenti del 1522","T","totale","WORLD","Mondo","NRP","non risponde","2022","2022",12,,
"ITF4","Puglia","USERS","utenti del 1522","T","totale","WORLD","Mondo","UNAV","non disponibile","2022","2022",876,,
"ITF5","Basilicata","USERS","utenti del 1522","M","maschi","WORLD","Mondo","PHY","violenza fisica ","2022","2022",1,,
"ITF5","Basilicata","USERS","utenti del 1522","M","maschi","WORLD","Mondo","SEXVIOL","violenza sessuale","2022","2022",1,,
"ITF5","Basilicata","USERS","utenti del 1522","M","maschi","WORLD","Mondo","ALL","tutte le voci","2022","2022",17,,
"ITF5","Basilicata","USERS","utenti del 1522","M","maschi","WORLD","Mondo","UNAV","non disponibile","2022","2022",14,,
"ITF5","Basilicata","USERS","utenti del 1522","F","femmine","WORLD","Mondo","PHY","violenza fisica ","2022","2022",30,,
"ITF5","Basilicata","USERS","utenti del 1522","F","femmine","WORLD","Mondo","SEXVIOL","violenza sessuale","2022","2022",6,,
"ITF5","Basilicata","USERS","utenti del 1522","F","femmine","WORLD","Mondo","PHYVIOL","violenza psicologica","2022","2022",31,,
"ITF5","Basilicata","USERS","utenti del 1522","F","femmine","WORLD","Mondo","ECON_VIOL","violenza economica","2022","2022",3,,
"ITF5","Basilicata","USERS","utenti del 1522","F","femmine","WORLD","Mondo","ALL","tutte le voci","2022","2022",154,,
"ITF5","Basilicata","USERS","utenti del 1522","F","femmine","WORLD","Mondo","THREATS","minacce","2022","2022",4,,
"ITF5","Basilicata","USERS","utenti del 1522","F","femmine","WORLD","Mondo","UNAV","non disponibile","2022","2022",80,,
"ITF5","Basilicata","USERS","utenti del 1522","T","totale","WORLD","Mondo","PHY","violenza fisica ","2022","2022",31,,
